"STATION","NAME","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN"
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2021-01",,,"7","6",,"2",,,,,,,,"15.5","1.61",,,,"3.24","20.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2021-02",,,"2","1",,"0",,,,,,,,"0.0","0.35",,,,"0.37","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2021-03",,,"8","5",,,,,,,,,,,"0.36",,,,"1.26",,,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2021-04",,,"1","0",,"0",,,,,,,,"0.0","0.07",,,,"0.07","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2021-05",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2021-06",,,"1","0",,"0",,,,,,,,"0.0","0.07",,,,"0.07","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2021-07",,,"18","11",,,,,,,,,,,"1.46",,,,"5.02",,,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2021-08",,,"10","8",,,,,,,,,,,"2.43",,,,"6.20",,,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2021-09",,,"6","4",,,,,,,,,,,"1.56",,,,"2.64",,,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2021-10",,,"4","4",,"0",,,,,,,,"0.0","0.65",,,,"1.44","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2021-11",,,"1","0",,"0",,,,,,,,"0.0","0.03",,,,"0.03","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2021-12",,,"7","6",,,,,,,,,,,"1.75",,,,"4.32",,,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2022-01",,,"3","3",,"0",,,,,,,,"0.0","0.49",,,,"0.84","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2022-02",,,"1","0",,"0",,,,,,,,"0.0","0.04",,,,"0.54","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2022-03",,,"6","2",,,,,,,,,,,"0.38",,,,"0.74",,,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2022-04",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2022-05",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2022-06",,,"5","3",,"0",,,,,,,,"0.0","0.51",,,,"1.45","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2022-07",,,"11","10",,,,,,,,,,,"0.59",,,,"3.10",,,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2022-08",,,"20","14",,,,,,,,,,,"0.95",,,,"5.86",,,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2022-09",,,"6","4",,,,,,,,,,,"1.08",,,,"2.86",,,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2022-10",,,"4","2",,"0",,,,,,,,"0.0","1.05",,,,"1.76","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2022-11",,,"3","2",,"0",,,,,,,,"0.0","0.42",,,,"0.60","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2022-12",,,"8","3",,,,,,,,,,,"0.57",,,,"1.35",,,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2023-01",,,"14","7",,,,,,,,,,,"1.34",,,,"4.80",,,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2023-02",,,"5","3",,"0",,,,,,,,"0.0","0.65",,,,"1.36","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2023-03",,,"10","6",,,,,,,,,,,"1.65",,,,"4.29",,,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2023-04",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2023-05",,,"3","1",,"0",,,,,,,,"0.0","0.99",,,,"1.06","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2023-06",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0166","PRESCOTT 2.5 NNW, AZ US","2023-07",,,"5","4",,"0",,,,,,,,"0.0","0.52",,,,"0.97","0.0",,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2016-05",,,"8","3",,,,,,,,,,,"0.32",,,,"1.01",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2016-06",,,"3","0",,"0",,,,,,,,"0.0","0.09",,,,"0.15","0.0",,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2016-09",,,"9","6",,,,,,,,,,,"2.19",,,,"4.26",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2016-10",,,"4","3",,,,,,,,,,,"0.74",,,,"1.08",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2016-11",,,"4","4",,,,,,,,,,,"0.95",,,,"1.54",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2016-12",,,"7","6",,,,,,,,,,,"1.04",,,,"3.56",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2017-01",,,"13","8",,,,,,,,,,,"0.71",,,,"2.53",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2017-02",,,"6","4",,,,,,,,,,,"1.74",,,,"2.54",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2017-03",,,"4","1",,,,,,,,,,,"0.95",,,,"1.05",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2017-04",,,"2","1",,,,,,,,,,,"0.15",,,,"0.24",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2017-07",,,"18","9",,,,,,,,,,,"1.69",,,,"6.63",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2017-08",,,"10","6",,,,,,,,,,,"1.86",,,,"3.65",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2017-09",,,"6","4",,,,,,,,,,,"0.64",,,,"1.53",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2017-10",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2017-11",,,"1","0",,,,,,,,,,,"0.03",,,,"0.03",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2017-12",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2018-01",,,"2","2",,,,,,,,,,,"0.70",,,,"1.32",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2018-02",,,"5","4",,,,,,,,,,,"0.31",,,,"0.82",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2018-03",,,"6","3",,,,,,,,,,,"0.25",,,,"0.63",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2018-04",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2018-05",,,"2","1",,,,,,,,,,,"0.28",,,,"0.32",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2018-06",,,"1","1",,,,,,,,,,,"0.23",,,,"0.23",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2018-08",,,"12","9",,,,,,,,,,,"2.05",,,,"5.65",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2018-09",,,"3","2",,,,,,,,,,,"0.34",,,,"0.52",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2018-10",,,"11","3",,,,,,,,,,,"0.95",,,,"2.98",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2018-11",,,"1","1",,,,,,,,,,,"0.41",,,,"0.41",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2018-12",,,"3","1",,,,,,,,,,,"0.10",,,,"0.18",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2019-01",,,"7","4",,,,,,,,,,,"0.78",,,,"1.97",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2019-02",,,"13","6",,,,,,,,,,,"2.81",,,,"8.06",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2019-03",,,"7","4",,,,,,,,,,,"0.74",,,,"1.82",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2019-04",,,"3","0",,,,,,,,,,,"0.09",,,,"0.20",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2019-06",,,"1","0",,,,,,,,,,,"0.09",,,,"0.09",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2019-07",,,"5","2",,,,,,,,,,,"0.43",,,,"0.68",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2019-08",,,"7","4",,,,,,,,,,,"0.55",,,,"1.51",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2019-09",,,"9","5",,,,,,,,,,,"0.51",,,,"1.86",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2019-10",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2019-11",,,"8","5",,,,,,,,,,,"1.80",,,,"3.90",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2019-12",,,"9","4",,,,,,,,,,,"0.64",,,,"1.76",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2020-01",,,"2","1",,,,,,,,,,,"0.15",,,,"0.19",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2020-02",,,"3","2",,,,,,,,,,,"0.83",,,,"1.51",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2020-03",,,"6","5",,,,,,,,,,,"1.16",,,,"3.92",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2020-04",,,"5","1",,,,,,,,,,,"0.25",,,,"0.37",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2020-05",,,"1","0",,,,,,,,,,,"0.03",,,,"0.03",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2020-06",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2020-08",,,"7","4",,,,,,,,,,,"0.42",,,,"1.48",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2020-09",,,"2","0",,,,,,,,,,,"0.05",,,,"0.07",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2020-10",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2020-11",,,"5","1",,,,,,,,,,,"1.08",,,,"1.22",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2020-12",,,"3","0",,,,,,,,,,,"0.03",,,,"0.08",,,,
"US1AZYV0122","PRESCOTT 2.5 N, AZ US","2021-01",,,"7","6",,,,,,,,,,,"2.12",,,,"4.11",,,,
"US1AZYV0165","CHINO VALLEY 3.4 NNW, AZ US","2020-12",,,"2","2",,,,,,,,,,,"0.30",,,,"0.40",,,,
"US1AZYV0165","CHINO VALLEY 3.4 NNW, AZ US","2021-01",,,"4","4",,,,,,,,,,,"0.50",,,,"1.50",,,,
"US1AZYV0120","CHINO VALLEY 1.2 W, AZ US","2016-05",,,"5","2",,,,,,,,,,,"0.73",,,,"1.01",,,,
"US1AZYV0120","CHINO VALLEY 1.2 W, AZ US","2016-06",,,"2","1",,,,,,,,,,,"0.18",,,,"0.22",,,,
"US1AZYV0120","CHINO VALLEY 1.2 W, AZ US","2016-07",,,"3","2",,,,,,,,,,,"0.30",,,,"0.50",,,,
"US1AZYV0120","CHINO VALLEY 1.2 W, AZ US","2016-08",,,"14","12",,,,,,,,,,,"0.80",,,,"3.51",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2016-04",,,"5","2",,,,,,,,,,,"0.25",,,,"0.59",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2016-05",,,"7","4",,,,,,,,,,,"0.27",,,,"0.97",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2016-06",,,"1","1",,,,,,,,,,,"0.16",,,,"0.16",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2016-07",,,"5","4",,,,,,,,,,,"0.88",,,,"1.85",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2016-08",,,"14","8",,,,,,,,,,,"0.56",,,,"2.85",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2016-09",,,"8","6",,,,,,,,,,,"0.68",,,,"1.67",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2016-10",,,"2","1",,,,,,,,,,,"0.14",,,,"0.17",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2016-11",,,"5","2",,,,,,,,,,,"1.13",,,,"1.46",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2016-12",,,"7","6",,,,,,,,,,,"1.36",,,,"3.51",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2017-01",,,"16","9",,,,,,,,,,,"1.18",,,,"3.57",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2017-02",,,"7","4",,,,,,,,,,,"1.41",,,,"3.59",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2017-03",,,"2","1",,,,,,,,,,,"0.58",,,,"0.64",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2017-04",,,"2","0",,,,,,,,,,,"0.09",,,,"0.14",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2017-05",,,"2","1",,,,,,,,,,,"0.16",,,,"0.21",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2017-06",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2017-07",,,"20","8",,,,,,,,,,,"1.12",,,,"3.45",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2017-08",,,"11","3",,,,,,,,,,,"0.38",,,,"1.16",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2017-09",,,"6","2",,,,,,,,,,,"0.31",,,,"0.71",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2017-10",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2017-11",,,"2","1",,,,,,,,,,,"0.10",,,,"0.12",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2017-12",,,"1","0",,,,,,,,,,,"0.01",,,,"0.01",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2018-01",,,"3","1",,,,,,,,,,,"0.47",,,,"0.54",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2018-02",,,"6","3",,,,,,,,,,,"0.24",,,,"0.65",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2018-03",,,"6","2",,,,,,,,,,,"0.31",,,,"0.50",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2018-04",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2018-05",,,"2","1",,,,,,,,,,,"0.23",,,,"0.30",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2018-06",,,"1","1",,,,,,,,,,,"0.16",,,,"0.16",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2018-07",,,"15","12",,,,,,,,,,,"1.59",,,,"6.55",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2018-08",,,"13","11",,,,,,,,,,,"0.62",,,,"3.26",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2018-09",,,"2","1",,,,,,,,,,,"0.15",,,,"0.18",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2018-10",,,"11","5",,,,,,,,,,,"1.21",,,,"3.60",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2018-11",,,"1","1",,,,,,,,,,,"0.29",,,,"0.29",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2018-12",,,"3","1",,,,,,,,,,,"0.15",,,,"0.20",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2019-01",,,"5","5",,,,,,,,,,,"0.65",,,,"2.19",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2019-02",,,"10","4",,,,,,,,,,,"0.94",,,,"3.31",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2019-03",,,"5","3",,,,,,,,,,,"0.44",,,,"0.94",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2019-04",,,"2","0",,,,,,,,,,,"0.07",,,,"0.08",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2019-05",,,"10","4",,,,,,,,,,,"0.63",,,,"1.22",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2019-06",,,"1","0",,,,,,,,,,,"0.09",,,,"0.09",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2019-07",,,"6","4",,,,,,,,,,,"0.91",,,,"1.41",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2019-08",,,"4","3",,,,,,,,,,,"0.79",,,,"1.71",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2019-09",,,"10","5",,,,,,,,,,,"0.92",,,,"2.63",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2019-10",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2019-11",,,"6","5",,,,,,,,,,,"1.74",,,,"3.77",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2019-12",,,"8","6",,,,,,,,,,,"0.74",,,,"2.39",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2020-01",,,"3","0",,,,,,,,,,,"0.09",,,,"0.13",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2020-02",,,"3","3",,,,,,,,,,,"0.41",,,,"0.86",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2020-03",,,"10","7",,,,,,,,,,,"1.04",,,,"3.98",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2020-04",,,"5","2",,,,,,,,,,,"0.15",,,,"0.42",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2020-05",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2020-06",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2020-07",,,"5","2",,,,,,,,,,,"0.52",,,,"0.83",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2020-08",,,"4","2",,,,,,,,,,,"0.27",,,,"0.52",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2020-09",,,"2","0",,,,,,,,,,,"0.02",,,,"0.03",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2020-10",,,"0","0",,,,,,,,,,,"0.00",,,,"0.00",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2020-11",,,"1","1",,,,,,,,,,,"0.13",,,,"0.13",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2020-12",,,"1","1",,,,,,,,,,,"0.13",,,,"0.13",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2021-01",,,"7","4",,,,,,,,,,,"0.32",,,,"0.88",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2021-02",,,"1","1",,"0",,,,,,,,"0.0","0.40",,,,"0.40","0.0",,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2021-03",,,"6","3",,,,,,,,,,,"0.21",,,,"0.64",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2021-04",,,"2","0",,,,,,,,,,,"0.08",,,,"0.09",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2021-05",,,"2","0",,"0",,,,,,,,"0.0","0.02",,,,"0.03","0.0",,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2021-06",,,"2","2",,"0",,,,,,,,"0.0","0.36",,,,"0.53","0.0",,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2021-07",,,"15","14",,,,,,,,,,,"1.51",,,,"8.58",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2021-08",,,"8","5",,,,,,,,,,,"0.97",,,,"1.96",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2021-09",,,"7","3",,,,,,,,,,,"0.74",,,,"1.50",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2021-10",,,"3","2",,,,,,,,,,,"0.47",,,,"0.83",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2021-11",,,"1","0",,"0",,,,,,,,"0.0","0.04",,,,"0.04","0.0",,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2021-12",,,"8","4",,,,,,,,,,,"0.53",,,,"1.66",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2022-01",,,"4","2",,,,,,,,,,,"0.28",,,,"0.59",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2022-02",,,"3","1",,"1",,,,,,,,"2.3","0.12",,,,"0.24","2.3",,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2022-03",,,"4","3",,"0",,,,,,,,"0.0","0.33",,,,"0.71","0.0",,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2022-04",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2022-05",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2022-06",,,"3","3",,,,,,,,,,,"0.55",,,,"1.09",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2022-07",,,"12","9",,,,,,,,,,,"1.33",,,,"6.02",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2022-08",,,"17","13",,,,,,,,,,,"1.94",,,,"7.54",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2022-09",,,"6","3",,,,,,,,,,,"0.67",,,,"2.26",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2022-10",,,"4","2",,,,,,,,,,,"0.70",,,,"1.15",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2022-11",,,"2","0",,"0",,,,,,,,"0.0","0.05",,,,"0.10","0.0",,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2022-12",,,"5","3",,,,,,,,,,,"0.44",,,,"0.82",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2023-01",,,"11","5",,,,,,,,,,,"1.03",,,,"3.02",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2023-02",,,"4","2",,,,,,,,,,,"0.43",,,,"1.29",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2023-03",,,"8","5",,,,,,,,,,,"0.93",,,,"3.02",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2023-04",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2023-05",,,"4","1",,,,,,,,,,,"0.53",,,,"0.64",,,,
"US1AZYV0087","DEWEY HUMBOLDT 1.4 SE, AZ US","2023-06",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0164","PRESCOTT 4.1 NW, AZ US","2021-02",,,"2","1",,"1",,,,,,,,"1.3","0.47",,,,"0.50","1.3",,,
"US1AZYV0164","PRESCOTT 4.1 NW, AZ US","2021-05",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0164","PRESCOTT 4.1 NW, AZ US","2021-06",,,"2","0",,"0",,,,,,,,"0.0","0.02",,,,"0.03","0.0",,,
"US1AZYV0164","PRESCOTT 4.1 NW, AZ US","2021-09",,,"6","4",,,,,,,,,,,"0.51",,,,"1.82",,,,
"US1AZYV0207","PRESCOTT VALLEY 4.0 NNW, AZ US","2022-09",,,"8","5",,,,,,,,,,,"0.82",,,,"1.80",,,,
"US1AZYV0207","PRESCOTT VALLEY 4.0 NNW, AZ US","2022-10",,,"4","2",,,,,,,,,,,"0.85",,,,"1.47",,,,
"US1AZYV0207","PRESCOTT VALLEY 4.0 NNW, AZ US","2022-11",,,"2","0",,"0",,,,,,,,"0.0","0.08",,,,"0.11","0.0",,,
"US1AZYV0207","PRESCOTT VALLEY 4.0 NNW, AZ US","2022-12",,,"6","3",,,,,,,,,,,"0.43",,,,"1.17",,,,
"US1AZYV0207","PRESCOTT VALLEY 4.0 NNW, AZ US","2023-01",,,"10","4",,,,,,,,,,,"0.89",,,,"2.83",,,,
"US1AZYV0207","PRESCOTT VALLEY 4.0 NNW, AZ US","2023-02",,,"6","4",,"3",,,,,,,,"2.2","0.45",,,,"1.08","5.2",,,
"US1AZYV0207","PRESCOTT VALLEY 4.0 NNW, AZ US","2023-03",,,"9","4",,,,,,,,,,,"0.71",,,,"2.12",,,,
"US1AZYV0207","PRESCOTT VALLEY 4.0 NNW, AZ US","2023-04",,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,
"US1AZYV0207","PRESCOTT VALLEY 4.0 NNW, AZ US","2023-05",,,"3","2",,"0",,,,,,,,"0.0","0.97",,,,"1.18","0.0",,,
"US1AZYV0207","PRESCOTT VALLEY 4.0 NNW, AZ US","2023-06",,,"1","0",,"0",,,,,,,,"0.0","0.01",,,,"0.01","0.0",,,
